timestamp,flightId,fid,airline,airport,airportCode,direction,scheduled,estimated,status,passengerOrCargo,typeOfFlight,terminalId,gateNumber,fstandPosition,chkinRange,codeshare,aircraftSubtype,aircraftRegNo
2025-07-16 18:24:51,ZE581,2025071100000006767051,이스타항공,푸꾸옥,PQC,출발,202507161745,202507161805,출발,Passenger,I,P02,126,126,H24-H36,Master,7M8,HL8542
2025-07-16 18:24:51,KE629,2025071000000006763239,대한항공,덴파사르,DPS,출발,202507161745,202507161824,출발,Passenger,I,P03,256,256,A B C D F,Master,77W,HL8217
2025-07-16 18:24:51,AF7906,2025071000000006764214,에어 프랑스,덴파사르,DPS,출발,202507161745,202507161824,출발,Passenger,I,P03,256,256,A B C D F,Slave,77W,HL8217
2025-07-16 18:24:51,DL7872,2025071000000006764215,델타항공,덴파사르,DPS,출발,202507161745,202507161824,출발,Passenger,I,P03,256,256,A B C D F,Slave,77W,HL8217
2025-07-16 18:24:51,GA9965,2025071000000006764216,가루다인도네시아,덴파사르,DPS,출발,202507161745,202507161824,출발,Passenger,I,P03,256,256,A B C D F,Slave,77W,HL8217
2025-07-16 18:24:51,7C1407,2025071000000006762891,제주항공,후쿠오카,FUK,출발,202507161750,202507161823,출발,Passenger,I,P02,118,118,L13-L36,Master,738,HL8332
2025-07-16 18:24:51,H19910,2025071000000006763952,한 에어,후쿠오카,FUK,출발,202507161750,202507161823,출발,Passenger,I,P02,118,118,L13-L36,Slave,738,HL8332
2025-07-16 18:24:51,KE663,2025071000000006763018,대한항공,푸켓,HKT,출발,202507161750,202507161750,탑승마감,Passenger,I,P03,257,257,A B C D F,Master,781,HL8572
2025-07-16 18:24:51,DL7929,2025071000000006764374,델타항공,푸켓,HKT,출발,202507161750,202507161750,탑승마감,Passenger,I,P03,257,257,A B C D F,Slave,781,HL8572
2025-07-16 18:24:51,CA126,2025071000000006763123,중국국제항공,베이징/서우두,PEK,출발,202507161750,202507161812,출발,Passenger,I,P01,37,37,M27-M36,Master,321,B1816
2025-07-16 18:24:51,OZ6803,2025071000000006763862,아시아나항공,베이징/서우두,PEK,출발,202507161750,202507161812,출발,Passenger,I,P01,37,37,M27-M36,Slave,321,B1816
2025-07-16 18:24:51,SC150,2025071000000006763863,산동항공,베이징/서우두,PEK,출발,202507161750,202507161812,출발,Passenger,I,P01,37,37,M27-M36,Slave,321,B1816
2025-07-16 18:24:51,YP621,2025071000000006762675,에어프레미아,다낭,DAD,출발,202507161755,202507161752,출발,Passenger,I,P01,27,27,H01-H11,Master,789,HL8516
2025-07-16 18:24:51,VN403,2025071000000006762975,베트남항공,호찌민,SGN,출발,202507161755,202507161755,탑승마감,Passenger,I,P02,110,110,F06-F17,Master,321,VNA334
2025-07-16 18:24:51,KE5675,2025071000000006764056,대한항공,호찌민,SGN,출발,202507161755,202507161755,탑승마감,Passenger,I,P02,110,110,F06-F17,Slave,321,VNA334
2025-07-16 18:24:51,TW101,2025071000000006762595,티웨이항공,방콕/수완나품,BKK,출발,202507161800,202507161800,탑승마감,Passenger,I,P02,106,106,F19-G14,Master,332,HL8227
2025-07-16 18:24:51,TW431,2025071000000006764546,티웨이항공,타슈켄트,TAS,출발,202507161800,202507161800,마감예정,Passenger,I,P02,107,107,F19-G14,Master,332,HL8211
2025-07-16 18:24:51,KE411,2025071000000006763149,대한항공,오클랜드(뉴질랜드),AKL,출발,202507161800,202507161800,탑승마감,Passenger,I,P03,255,255,A B C D F,Master,789,HL8393
2025-07-16 18:24:51,VS5527,2025071000000006764275,버진 애트란틱항공,오클랜드(뉴질랜드),AKL,출발,202507161800,202507161800,탑승마감,Passenger,I,P03,255,255,A B C D F,Slave,789,HL8393
2025-07-16 18:24:51,KL4245,2025071000000006764276,KLM네덜란드항공,오클랜드(뉴질랜드),AKL,출발,202507161800,202507161800,탑승마감,Passenger,I,P03,255,255,A B C D F,Slave,789,HL8393
2025-07-16 18:24:51,AC068,2025071000000006762654,에어캐나다,몬트리올,YUL,출발,202507161800,202507161800,탑승마감,Passenger,I,P01,35,35,E05-E17,Master,788,CGHPT
2025-07-16 18:24:51,TW207,2025071000000006762554,티웨이항공,후쿠오카,FUK,출발,202507161805,202507161805,탑승마감,Passenger,I,P02,102,102,F19-G14,Master,738,HL8306
2025-07-16 18:24:51,VN415,2025071000000006762974,베트남항공,하노이,HAN,출발,202507161805,202507161805,탑승마감,Passenger,I,P02,109,109,F06-F17,Master,359,VNA899
2025-07-16 18:24:51,KE5689,2025071000000006764058,대한항공,하노이,HAN,출발,202507161805,202507161805,탑승마감,Passenger,I,P02,109,109,F06-F17,Slave,359,VNA899
2025-07-16 18:24:51,KE651,2025071000000006763017,대한항공,방콕/수완나품,BKK,출발,202507161805,202507161805,탑승마감,Passenger,I,P03,258,258R,A B C D F,Master,789,HL8082
2025-07-16 18:24:51,DL7852,2025071000000006764373,델타항공,방콕/수완나품,BKK,출발,202507161805,202507161805,탑승마감,Passenger,I,P03,258,258R,A B C D F,Slave,789,HL8082
2025-07-16 18:24:51,7C2701,2025071000000006762909,제주항공,바탐,BTH,출발,202507161745,202507161810,지연,Passenger,I,P02,112,112,L13-L36,Master,738,HL8316
2025-07-16 18:24:51,H19948,2025071000000006763966,한 에어,바탐,BTH,출발,202507161745,202507161810,지연,Passenger,I,P02,112,112,L13-L36,Slave,738,HL8316
2025-07-16 18:24:51,LJ005,2025071000000006762943,진에어,푸켓,HKT,출발,202507161725,202507161813,출발,Passenger,I,P03,263,263,G17-H20,Master,7M8,HL7217
2025-07-16 18:24:51,KE5067,2025071000000006763983,대한항공,푸켓,HKT,출발,202507161725,202507161813,출발,Passenger,I,P03,263,263,G17-H20,Slave,7M8,HL7217
2025-07-16 18:24:51,ZE511,2025071100000006766976,이스타항공,방콕/수완나품,BKK,출발,202507161730,202507161815,지연,Passenger,I,P02,114,114,H24-H36,Master,7M8,HL8543
2025-07-16 18:24:51,TW149,2025071000000006762629,티웨이항공,코타키나발루,BKI,출발,202507161815,202507161815,마감예정,Passenger,I,P02,115,115,F19-G14,Master,738,HL8047
2025-07-16 18:24:51,7C8903,2025071000000006762915,제주항공,옌지(연길),YNJ,출발,202507161550,202507161815,지연,Passenger,I,P02,119,119,L13-L36,Master,738,HL8063
2025-07-16 18:24:51,H19891,2025071000000006763971,한 에어,옌지(연길),YNJ,출발,202507161550,202507161815,지연,Passenger,I,P02,119,119,L13-L36,Slave,738,HL8063
2025-07-16 18:24:51,OZ272,2025071000000006763240,아시아나항공,시애틀,SEA,출발,202507161820,202507161820,마감예정,Passenger,I,P01,12,12,A03-C34,Master,772,HL8284
2025-07-16 18:24:51,TG6753,2025071000000006764123,타이항공,시애틀,SEA,출발,202507161820,202507161820,마감예정,Passenger,I,P01,12,12,A03-C34,Slave,772,HL8284
2025-07-16 18:24:51,UA7291,2025071000000006764124,유나이티드항공,시애틀,SEA,출발,202507161820,202507161820,마감예정,Passenger,I,P01,12,12,A03-C34,Slave,772,HL8284
2025-07-16 18:24:51,SQ5772,2025071000000006764122,싱가포르항공,시애틀,SEA,출발,202507161820,202507161820,마감예정,Passenger,I,P01,12,12,A03-C34,Slave,772,HL8284
2025-07-16 18:24:51,OZ136,2025071000000006763277,아시아나항공,후쿠오카,FUK,출발,202507161820,202507161820,탑승마감,Passenger,I,P01,18,18,A03-C34,Master,32Q,HL8371
2025-07-16 18:24:51,AC6998,2025071000000006764094,에어캐나다,후쿠오카,FUK,출발,202507161820,202507161820,탑승마감,Passenger,I,P01,18,18,A03-C34,Slave,32Q,HL8371
2025-07-16 18:24:51,ET1444,2025071000000006764095,에티오피아항공,후쿠오카,FUK,출발,202507161820,202507161820,탑승마감,Passenger,I,P01,18,18,A03-C34,Slave,32Q,HL8371
2025-07-16 18:24:51,EY8442,2025071000000006764096,에티하드 항공,후쿠오카,FUK,출발,202507161820,202507161820,탑승마감,Passenger,I,P01,18,18,A03-C34,Slave,32Q,HL8371
2025-07-16 18:24:51,NH6898,2025071000000006764097,전일본공수,후쿠오카,FUK,출발,202507161820,202507161820,탑승마감,Passenger,I,P01,18,18,A03-C34,Slave,32Q,HL8371
2025-07-16 18:24:51,YP111,2025071000000006762415,에어프레미아,샌프란시스코,SFO,출발,202507161820,202507161820,탑승마감,Passenger,I,P01,21,21,H01-H11,Master,789,HL8388
2025-07-16 18:24:51,KE461,2025071000000006763268,대한항공,다낭,DAD,출발,202507161820,202507161820,탑승마감,Passenger,I,P03,241,241,A B C D F,Master,789,HL7208
2025-07-16 18:24:51,DL7811,2025071000000006764207,델타항공,다낭,DAD,출발,202507161820,202507161820,탑승마감,Passenger,I,P03,241,241,A B C D F,Slave,789,HL7208
2025-07-16 18:24:51,WS6041,2025071000000006764208,웨스트젯,다낭,DAD,출발,202507161820,202507161820,탑승마감,Passenger,I,P03,241,241,A B C D F,Slave,789,HL7208
2025-07-16 18:24:51,VN3441,2025071000000006764209,베트남항공,다낭,DAD,출발,202507161820,202507161820,탑승마감,Passenger,I,P03,241,241,A B C D F,Slave,789,HL7208
2025-07-16 18:24:51,VS5521,2025071000000006764206,버진 애트란틱항공,다낭,DAD,출발,202507161820,202507161820,탑승마감,Passenger,I,P03,241,241,A B C D F,Slave,789,HL7208
2025-07-16 18:24:51,AC064,2025071000000006763135,에어캐나다,밴쿠버,YVR,출발,202507161745,202507161820,지연,Passenger,I,P01,33,33,E05-E17,Master,789,CFPQB
2025-07-16 18:24:51,OZ6102,2025071000000006763893,아시아나항공,밴쿠버,YVR,출발,202507161745,202507161820,지연,Passenger,I,P01,33,33,E05-E17,Slave,789,CFPQB
2025-07-16 18:24:51,SQ1004,2025071000000006763894,싱가포르항공,밴쿠버,YVR,출발,202507161745,202507161820,지연,Passenger,I,P01,33,33,E05-E17,Slave,789,CFPQB
2025-07-16 18:24:51,FM828,2025071000000006763131,상하이항공,상하이/푸동,PVG,출발,202507161825,202507161825,탑승준비,Passenger,I,P02,128,128,J11-J18,Master,738,B6107
2025-07-16 18:24:51,MU8604,2025071000000006763978,중국동방항공,상하이/푸동,PVG,출발,202507161825,202507161825,탑승준비,Passenger,I,P02,128,128,J11-J18,Slave,738,B6107
2025-07-16 18:24:51,KE5893,2025071000000006763979,대한항공,상하이/푸동,PVG,출발,202507161825,202507161825,탑승준비,Passenger,I,P02,128,128,J11-J18,Slave,738,B6107
2025-07-16 18:24:51,KE667,2025071000000006762858,대한항공,치앙마이,CNX,출발,202507161825,202507161825,탑승마감,Passenger,I,P03,220,220,A B C D F,Master,32Q,HL8529
2025-07-16 18:24:51,DL7924,2025071000000006764230,델타항공,치앙마이,CNX,출발,202507161825,202507161825,탑승마감,Passenger,I,P03,220,220,A B C D F,Slave,32Q,HL8529
2025-07-16 18:24:51,KE1407,2025071000000006763225,대한항공,김해,PUS,출발,202507161825,202507161825,탑승마감,Passenger,D,P03,238,238,-,Master,32Q,HL8530
2025-07-16 18:24:51,DL7879,2025071000000006764182,델타항공,김해,PUS,출발,202507161825,202507161825,탑승마감,Passenger,D,P03,238,238,-,Slave,32Q,HL8530
2025-07-16 18:24:51,KL4249,2025071000000006764183,KLM네덜란드항공,김해,PUS,출발,202507161825,202507161825,탑승마감,Passenger,D,P03,238,238,-,Slave,32Q,HL8530
2025-07-16 18:24:51,AZ2780,2025071000000006764184,ITA항공,김해,PUS,출발,202507161825,202507161825,탑승마감,Passenger,D,P03,238,238,-,Slave,32Q,HL8530
2025-07-16 18:24:51,OZ108,2025071000000006763229,아시아나항공,도쿄/나리타,NRT,출발,202507161830,202507161830,마감예정,Passenger,I,P01,26,26,A03-C34,Master,333,HL7792
2025-07-16 18:24:51,EY8455,2025071000000006764073,에티하드 항공,도쿄/나리타,NRT,출발,202507161830,202507161830,마감예정,Passenger,I,P01,26,26,A03-C34,Slave,333,HL7792
2025-07-16 18:24:51,NH6978,2025071000000006764074,전일본공수,도쿄/나리타,NRT,출발,202507161830,202507161830,마감예정,Passenger,I,P01,26,26,A03-C34,Slave,333,HL7792
2025-07-16 18:24:51,UA7297,2025071000000006764075,유나이티드항공,도쿄/나리타,NRT,출발,202507161830,202507161830,마감예정,Passenger,I,P01,26,26,A03-C34,Slave,333,HL7792
2025-07-16 18:24:51,EY823,2025071000000006763288,에티하드 항공,아부다비,AUH,출발,202507161830,202507161830,탑승마감,Passenger,I,P01,32,32,J27-J35,Master,789,A6BLY
2025-07-16 18:24:51,LY9630,2025071000000006764404,이스라엘항공,아부다비,AUH,출발,202507161830,202507161830,탑승마감,Passenger,I,P01,32,32,J27-J35,Slave,789,A6BLY
2025-07-16 18:24:51,MS8089,2025071000000006764405,이집트항공,아부다비,AUH,출발,202507161830,202507161830,탑승마감,Passenger,I,P01,32,32,J27-J35,Slave,789,A6BLY
2025-07-16 18:24:51,OZ6970,2025071000000006764406,아시아나항공,아부다비,AUH,출발,202507161830,202507161830,탑승마감,Passenger,I,P01,32,32,J27-J35,Slave,789,A6BLY
2025-07-16 18:24:51,XY3873,2025071000000006764407,플라이나스,아부다비,AUH,출발,202507161830,202507161830,탑승마감,Passenger,I,P01,32,32,J27-J35,Slave,789,A6BLY
2025-07-16 18:24:51,KE705,2025071000000006763271,대한항공,도쿄/나리타,NRT,출발,202507161835,202507161835,탑승준비,Passenger,I,P03,243,243,A B C D F,Master,7M8,HL8349
2025-07-16 18:24:51,VS5503,2025071000000006764232,버진 애트란틱항공,도쿄/나리타,NRT,출발,202507161835,202507161835,탑승준비,Passenger,I,P03,243,243,A B C D F,Slave,7M8,HL8349
2025-07-16 18:24:51,DL7781,2025071000000006764233,델타항공,도쿄/나리타,NRT,출발,202507161835,202507161835,탑승준비,Passenger,I,P03,243,243,A B C D F,Slave,7M8,HL8349
2025-07-16 18:24:51,AM6700,2025071000000006764234,아에로멕시코,도쿄/나리타,NRT,출발,202507161835,202507161835,탑승준비,Passenger,I,P03,243,243,A B C D F,Slave,7M8,HL8349
2025-07-16 18:24:51,JL5206,2025071000000006764235,일본항공,도쿄/나리타,NRT,출발,202507161835,202507161835,탑승준비,Passenger,I,P03,243,243,A B C D F,Slave,7M8,HL8349
2025-07-16 18:24:51,KE871,2025071000000006762387,대한항공,다롄(대련),DLC,출발,202507161835,202507161835,탑승중,Passenger,I,P03,260,260,A B C D F,Master,739,HL8273
2025-07-16 18:24:51,KE161,2025071000000006762883,대한항공,쿤밍,KMG,출발,202507161840,202507161840,탑승중,Passenger,I,P03,245,245,A B C D F,Master,739,HL8249
2025-07-16 18:24:51,MU8966,2025071000000006764187,중국동방항공,쿤밍,KMG,출발,202507161840,202507161840,탑승중,Passenger,I,P03,245,245,A B C D F,Slave,739,HL8249
2025-07-16 18:24:51,KE781,2025071000000006763303,대한항공,후쿠오카,FUK,출발,202507161840,202507161840,마감예정,Passenger,I,P03,250,250,A B C D F,Master,739,HL8223
2025-07-16 18:24:51,DL7797,2025071000000006764312,델타항공,후쿠오카,FUK,출발,202507161840,202507161840,마감예정,Passenger,I,P03,250,250,A B C D F,Slave,739,HL8223
2025-07-16 18:24:51,JL5224,2025071000000006764313,일본항공,후쿠오카,FUK,출발,202507161840,202507161840,마감예정,Passenger,I,P03,250,250,A B C D F,Slave,739,HL8223
2025-07-16 18:24:51,KL4258,2025071000000006764314,KLM네덜란드항공,후쿠오카,FUK,출발,202507161840,202507161840,마감예정,Passenger,I,P03,250,250,A B C D F,Slave,739,HL8223
2025-07-16 18:24:51,OM6711,2025071000000006764315,몽골항공,후쿠오카,FUK,출발,202507161840,202507161840,마감예정,Passenger,I,P03,250,250,A B C D F,Slave,739,HL8223
2025-07-16 18:24:51,VS5509,2025071000000006764316,버진 애트란틱항공,후쿠오카,FUK,출발,202507161840,202507161840,마감예정,Passenger,I,P03,250,250,A B C D F,Slave,739,HL8223
2025-07-16 18:24:51,AF7894,2025071000000006764310,에어 프랑스,후쿠오카,FUK,출발,202507161840,202507161840,마감예정,Passenger,I,P03,250,250,A B C D F,Slave,739,HL8223
2025-07-16 18:24:51,AZ2788,2025071000000006764311,ITA항공,후쿠오카,FUK,출발,202507161840,202507161840,마감예정,Passenger,I,P03,250,250,A B C D F,Slave,739,HL8223
2025-07-16 18:24:51,DL170,2025071000000006762571,델타항공,미니애폴리스,MSP,출발,202507161840,202507161840,마감예정,Passenger,I,P03,265,265,K21-L15,Master,359,N510DN
2025-07-16 18:24:51,KE645,2025071000000006763214,대한항공,싱가포르,SIN,출발,202507161840,202507161840,마감예정,Passenger,I,P03,268,268,A B C D F,Master,77W,HL7203
2025-07-16 18:24:51,WS6031,2025071000000006764222,웨스트젯,싱가포르,SIN,출발,202507161840,202507161840,마감예정,Passenger,I,P03,268,268,A B C D F,Slave,77W,HL7203
2025-07-16 18:24:51,OM6231,2025071000000006764223,몽골항공,싱가포르,SIN,출발,202507161840,202507161840,마감예정,Passenger,I,P03,268,268,A B C D F,Slave,77W,HL7203
2025-07-16 18:24:51,DL7821,2025071000000006764221,델타항공,싱가포르,SIN,출발,202507161840,202507161840,마감예정,Passenger,I,P03,268,268,A B C D F,Slave,77W,HL7203
2025-07-16 18:24:51,KE071,2025071000000006762871,대한항공,밴쿠버,YVR,출발,202507161845,202507161845,탑승중,Passenger,I,P03,222,222,A B C D F,Master,781,HL8570
2025-07-16 18:24:51,WS6061,2025071000000006764169,웨스트젯,밴쿠버,YVR,출발,202507161845,202507161845,탑승중,Passenger,I,P03,222,222,A B C D F,Slave,781,HL8570
2025-07-16 18:24:51,KE475,2025071000000006763269,대한항공,호찌민,SGN,출발,202507161845,202507161845,탑승중,Passenger,I,P03,225,225,A B C D F,Master,77W,HL7202
2025-07-16 18:24:51,DL7925,2025071000000006764210,델타항공,호찌민,SGN,출발,202507161845,202507161845,탑승중,Passenger,I,P03,225,225,A B C D F,Slave,77W,HL7202
2025-07-16 18:24:51,WS6039,2025071000000006764211,웨스트젯,호찌민,SGN,출발,202507161845,202507161845,탑승중,Passenger,I,P03,225,225,A B C D F,Slave,77W,HL7202
2025-07-16 18:24:51,VS5519,2025071000000006764212,버진 애트란틱항공,호찌민,SGN,출발,202507161845,202507161845,탑승중,Passenger,I,P03,225,225,A B C D F,Slave,77W,HL7202
2025-07-16 18:24:51,VN3401,2025071000000006764213,베트남항공,호찌민,SGN,출발,202507161845,202507161845,탑승중,Passenger,I,P03,225,225,A B C D F,Slave,77W,HL7202
2025-07-16 18:24:51,KE453,2025071000000006763267,대한항공,하노이,HAN,출발,202507161845,202507161845,탑승준비,Passenger,I,P03,247,247,A B C D F,Master,77W,HL8011
2025-07-16 18:24:51,DL7807,2025071000000006764202,델타항공,하노이,HAN,출발,202507161845,202507161845,탑승준비,Passenger,I,P03,247,247,A B C D F,Slave,77W,HL8011
2025-07-16 18:24:51,WS6037,2025071000000006764203,웨스트젯,하노이,HAN,출발,202507161845,202507161845,탑승준비,Passenger,I,P03,247,247,A B C D F,Slave,77W,HL8011
2025-07-16 18:24:51,VS5517,2025071000000006764204,버진 애트란틱항공,하노이,HAN,출발,202507161845,202507161845,탑승준비,Passenger,I,P03,247,247,A B C D F,Slave,77W,HL8011
2025-07-16 18:24:51,VN3411,2025071000000006764205,베트남항공,하노이,HAN,출발,202507161845,202507161845,탑승준비,Passenger,I,P03,247,247,A B C D F,Slave,77W,HL8011
2025-07-16 18:24:51,RF314,2025071000000006762619,에어로케이항공,오사카/ 간사이,KIX,출발,202507161850,202507161850,탑승준비,Passenger,I,P02,113,113,H13-H16,Master,320,HL8595
2025-07-16 18:24:51,KE623,2025071000000006762383,대한항공,마닐라,MNL,출발,202507161850,202507161850,탑승준비,Passenger,I,P03,246,246,A B C D F,Master,77W,HL8042
2025-07-16 18:24:51,KE743,2025071000000006763304,대한항공,나고야,NGO,출발,202507161850,202507161850,탑승중,Passenger,I,P03,275,275,A B C D F,Master,781,HL8573
2025-07-16 18:24:51,AF7907,2025071000000006764353,에어 프랑스,나고야,NGO,출발,202507161850,202507161850,탑승중,Passenger,I,P03,275,275,A B C D F,Slave,781,HL8573
2025-07-16 18:24:51,AZ2786,2025071000000006764354,ITA항공,나고야,NGO,출발,202507161850,202507161850,탑승중,Passenger,I,P03,275,275,A B C D F,Slave,781,HL8573
2025-07-16 18:24:51,DL7793,2025071000000006764355,델타항공,나고야,NGO,출발,202507161850,202507161850,탑승중,Passenger,I,P03,275,275,A B C D F,Slave,781,HL8573
2025-07-16 18:24:51,JL5218,2025071000000006764356,일본항공,나고야,NGO,출발,202507161850,202507161850,탑승중,Passenger,I,P03,275,275,A B C D F,Slave,781,HL8573
2025-07-16 18:24:51,KL9848,2025071000000006764357,KLM네덜란드항공,나고야,NGO,출발,202507161850,202507161850,탑승중,Passenger,I,P03,275,275,A B C D F,Slave,781,HL8573
2025-07-16 18:24:51,OM6717,2025071000000006764358,몽골항공,나고야,NGO,출발,202507161850,202507161850,탑승중,Passenger,I,P03,275,275,A B C D F,Slave,781,HL8573
2025-07-16 18:24:51,VS5507,2025071000000006764359,버진 애트란틱항공,나고야,NGO,출발,202507161850,202507161850,탑승중,Passenger,I,P03,275,275,A B C D F,Slave,781,HL8573
2025-07-16 18:24:51,OZ755,2025071000000006762980,아시아나항공,다낭,DAD,출발,202507161850,202507161850,탑승중,Passenger,I,P01,28,28,A03-C34,Master,333,HL7747
2025-07-16 18:24:51,AC6973,2025071000000006764161,에어캐나다,다낭,DAD,출발,202507161850,202507161850,탑승중,Passenger,I,P01,28,28,A03-C34,Slave,333,HL7747
2025-07-16 18:24:51,7C2515,2025071000000006762908,제주항공,치앙마이,CNX,출발,202507161800,202507161850,지연,Passenger,I,P01,38,38,L13-L36,Master,738,HL8301
2025-07-16 18:24:51,H19914,2025071000000006763965,한 에어,치앙마이,CNX,출발,202507161800,202507161850,지연,Passenger,I,P01,38,38,L13-L36,Slave,738,HL8301
2025-07-16 18:24:51,KE423,2025071000000006762605,대한항공,괌,GUM,출발,202507161840,202507161855,탑승준비,Passenger,I,P03,248,248,A B C D F,Master,773,HL7534
2025-07-16 18:24:51,KE895,2025071000000006763221,대한항공,상하이/푸동,PVG,출발,202507161855,202507161855,,Passenger,I,P03,257,257,A B C D F,Master,7M8,HL8351
2025-07-16 18:24:51,MU8932,2025071000000006764035,중국동방항공,상하이/푸동,PVG,출발,202507161855,202507161855,,Passenger,I,P03,257,257,A B C D F,Slave,7M8,HL8351
2025-07-16 18:24:51,FM8754,2025071000000006764036,상하이항공,상하이/푸동,PVG,출발,202507161855,202507161855,,Passenger,I,P03,257,257,A B C D F,Slave,7M8,HL8351
2025-07-16 18:24:51,MF9088,2025071000000006764037,샤먼항공,상하이/푸동,PVG,출발,202507161855,202507161855,,Passenger,I,P03,257,257,A B C D F,Slave,7M8,HL8351
2025-07-16 18:24:51,TW187,2025071000000006762616,티웨이항공,나트랑,CXR,출발,202507161900,202507161900,탑승준비,Passenger,I,P02,130,130,F19-G14,Master,738,HL8323
2025-07-16 18:24:51,KE721,2025071000000006763295,대한항공,오사카/ 간사이,KIX,출발,202507161900,202507161900,탑승준비,Passenger,I,P03,235,235,A B C D F,Master,7M8,HL8348
2025-07-16 18:24:51,DL7783,2025071000000006764243,델타항공,오사카/ 간사이,KIX,출발,202507161900,202507161900,탑승준비,Passenger,I,P03,235,235,A B C D F,Slave,7M8,HL8348
2025-07-16 18:24:51,AF5389,2025071000000006764244,에어 프랑스,오사카/ 간사이,KIX,출발,202507161900,202507161900,탑승준비,Passenger,I,P03,235,235,A B C D F,Slave,7M8,HL8348
2025-07-16 18:24:51,VS5505,2025071000000006764245,버진 애트란틱항공,오사카/ 간사이,KIX,출발,202507161900,202507161900,탑승준비,Passenger,I,P03,235,235,A B C D F,Slave,7M8,HL8348
2025-07-16 18:24:51,AZ2784,2025071000000006764246,ITA항공,오사카/ 간사이,KIX,출발,202507161900,202507161900,탑승준비,Passenger,I,P03,235,235,A B C D F,Slave,7M8,HL8348
2025-07-16 18:24:51,JL5214,2025071000000006764247,일본항공,오사카/ 간사이,KIX,출발,202507161900,202507161900,탑승준비,Passenger,I,P03,235,235,A B C D F,Slave,7M8,HL8348
2025-07-16 18:24:51,KE689,2025071000000006762859,대한항공,프놈펜,PNH,출발,202507161850,202507161905,탑승준비,Passenger,I,P03,236,236R,A B C D F,Master,333,HL7720
2025-07-16 18:24:51,DL7871,2025071000000006764231,델타항공,프놈펜,PNH,출발,202507161850,202507161905,탑승준비,Passenger,I,P03,236,236R,A B C D F,Slave,333,HL7720
2025-07-16 18:24:51,AC062,2025071000000006762996,에어캐나다,토론토,YYZ,출발,202507161905,202507161905,탑승준비,Passenger,I,P01,31,31,E06-E17,Master,789,CFVLZ
2025-07-16 18:24:51,OZ6114,2025071000000006764290,아시아나항공,토론토,YYZ,출발,202507161905,202507161905,탑승준비,Passenger,I,P01,31,31,E06-E17,Slave,789,CFVLZ
2025-07-16 18:24:51,7C2103,2025071000000006763009,제주항공,마닐라,MNL,출발,202507161905,202507161905,탑승준비,Passenger,I,P01,45,45,L13-L36,Master,738,HL8335
2025-07-16 18:24:51,H19753,2025071000000006764365,한 에어,마닐라,MNL,출발,202507161905,202507161905,탑승준비,Passenger,I,P01,45,45,L13-L36,Slave,738,HL8335
2025-07-16 18:24:51,LJ131,2025071000000006763000,진에어,코타키나발루,BKI,출발,202507161910,202507161910,,Passenger,I,P03,256,256,G17-H20,Master,738,HL8017
2025-07-16 18:24:51,KE5761,2025071000000006764337,대한항공,코타키나발루,BKI,출발,202507161910,202507161910,,Passenger,I,P03,256,256,G17-H20,Slave,738,HL8017
2025-07-16 18:24:51,OZ703,2025071000000006762470,아시아나항공,마닐라,MNL,출발,202507161915,202507161915,탑승준비,Passenger,I,P01,24,24,A03-C34,Master,772,HL7755
2025-07-16 18:24:51,OZ116,2025071000000006763275,아시아나항공,오사카/ 간사이,KIX,출발,202507161920,202507161920,탑승준비,Passenger,I,P01,16,16,A03-C34,Master,321,HL8074
2025-07-16 18:24:51,AC6974,2025071000000006764080,에어캐나다,오사카/ 간사이,KIX,출발,202507161920,202507161920,탑승준비,Passenger,I,P01,16,16,A03-C34,Slave,321,HL8074
2025-07-16 18:24:51,ET1290,2025071000000006764081,에티오피아항공,오사카/ 간사이,KIX,출발,202507161920,202507161920,탑승준비,Passenger,I,P01,16,16,A03-C34,Slave,321,HL8074
2025-07-16 18:24:51,EY8450,2025071000000006764082,에티하드 항공,오사카/ 간사이,KIX,출발,202507161920,202507161920,탑승준비,Passenger,I,P01,16,16,A03-C34,Slave,321,HL8074
2025-07-16 18:24:51,NH6956,2025071000000006764083,전일본공수,오사카/ 간사이,KIX,출발,202507161920,202507161920,탑승준비,Passenger,I,P01,16,16,A03-C34,Slave,321,HL8074
2025-07-16 18:24:51,DL196,2025071000000006764569,델타항공,시애틀,SEA,출발,202507161920,202507161920,탑승중,Passenger,I,P03,252,252,K21-L15,Master,359,N518DZ
2025-07-16 18:24:51,7C2603,2025071000000006763015,제주항공,코타키나발루,BKI,출발,202507161910,202507161920,탑승준비,Passenger,I,P01,36,36,L13-L36,Master,7M8,HL8552
2025-07-16 18:24:51,H19918,2025071000000006764371,한 에어,코타키나발루,BKI,출발,202507161910,202507161920,탑승준비,Passenger,I,P01,36,36,L13-L36,Slave,7M8,HL8552
2025-07-16 18:24:51,OZ735,2025071000000006763151,아시아나항공,호찌민,SGN,출발,202507161925,202507161925,탑승준비,Passenger,I,P01,15,15,A03-C34,Master,333,HL7754
2025-07-16 18:24:51,AC6982,2025071000000006764152,에어캐나다,호찌민,SGN,출발,202507161925,202507161925,탑승준비,Passenger,I,P01,15,15,A03-C34,Slave,333,HL7754
2025-07-16 18:24:51,EY8464,2025071000000006764153,에티하드 항공,호찌민,SGN,출발,202507161925,202507161925,탑승준비,Passenger,I,P01,15,15,A03-C34,Slave,333,HL7754
